Unnamed: 0,ODT,RowID,param readonly uint16 busVoltages[0:2],param readonly uint16 busCurrents[0:2],param readonly uint16 analogueToDigitalReference,param readonly uint16 sensorCurrent,param readonly uint16 rawGyroTemperature[0:2],param readonly raw3 gyroStatus,param readonly uint16 mtm1Temperature,param readonly uint16 eccStatisticsPacked_7,param readonly uint16 eccStatisticsPacked_6,param readonly uint16 eccStatisticsPacked_5,param readonly uint16 eccStatisticsPacked_4,param readonly uint16 eccStatisticsPacked_3,param readonly uint16 eccStatisticsPacked_2,param readonly uint16 eccStatisticsPacked_1,param readonly uint16 eccStatisticsPacked_0,param readonly uint16 rawGyroTemperature_2,param readonly uint16 rawGyroTemperature_1,param readonly uint16 rawGyroTemperature_0,param readonly uint16 busCurrents_2,param readonly uint16 busCurrents_1,param readonly uint16 busCurrents_0,param readonly uint16 busVoltages_2,param readonly uint16 busVoltages_1,param readonly uint16 busVoltages_0,param readonly uint16 mtm2Temperature,param readonly uint16 eccStatisticsPacked[0:7],param readonly uint16 fss1ErrorCount,param readonly uint16 currRow,param readonly uint32 lastSvUpdate,param readonly uint16 successfulSvUpdates,param readonly uint16 totalFixFailures,cdh.telemetry.DataPool.paramValid
81,7715452,25718,140671000000000.0,69101800000000.0,32789,7093,2662920000000.0,110000001100000011,39577,0,0,0,0,32723,32723,25,25,37376,614,620,2560,1086,16089,13824,34044,32752,39451,129809441727716775377536728396988416,57930,0,7714906,1452,393,1111111111
82,7715752,25719,141148000000000.0,64583500000000.0,32792,8524,2662920000000.0,110000001100000011,39585,0,0,0,0,32723,32723,25,25,37376,614,620,27392,1171,15037,38912,37990,32863,39489,129809441727716775377536728396988416,57930,0,7714906,1452,393,1111111111
83,7716052,25720,141139000000000.0,73551400000000.0,32791,7765,2654330000000.0,110000001100000011,39444,0,0,0,0,32723,32723,25,25,37504,613,618,55808,1297,17125,32256,31733,32861,39393,129809441727716775377536728396988416,57930,0,7714906,1452,393,1111111111
84,7716352,25721,140890000000000.0,74157000000000.0,32790,8206,2637150000000.0,110000001100000011,39285,0,0,0,0,32723,32723,25,25,37760,611,614,33280,1444,17266,1024,33383,32803,39242,129809441727716775377536728396988416,57930,0,7716315,1453,393,1111111111
85,7716652,25722,141071000000000.0,69694500000000.0,32790,8010,2619970000000.0,110000001100000011,39066,0,0,0,0,32723,32723,25,25,38016,609,610,20736,1002,16227,54784,42711,32845,39024,129809441727716775377536728396988416,57930,0,7716315,1453,393,1111111111
86,7716952,25723,140937000000000.0,64789700000000.0,32793,5947,2594200000000.0,110000001100000011,38811,0,0,0,0,32723,32723,25,25,38400,606,604,47360,1805,15085,6656,29650,32814,38761,129809441727716775377536728396988416,57930,0,7716315,1453,393,1111111111
87,7717252,25724,140740000000000.0,62762500000000.0,32791,5430,2577020000000.0,110000001100000011,38529,0,0,0,0,32723,32723,25,25,38656,604,600,35072,2180,14613,43008,38324,32768,38489,129809441727716775377536728396988416,57930,0,7716315,1453,393,1111111111
88,7717552,25725,140882000000000.0,70871400000000.0,32793,8290,2551250000000.0,110000001100000011,38259,0,0,0,0,32723,32723,25,25,39040,601,594,10752,2207,16501,46080,42384,32801,38218,129809441727716775377536728396988416,57930,0,7716315,1453,393,1111111111
89,7717852,25726,140959000000000.0,71103300000000.0,32793,7584,2534070000000.0,110000001100000011,38117,0,0,0,0,32723,32723,25,25,39296,599,590,22784,1776,16555,30208,37663,32819,38036,129809441727716775377536728396988416,57930,0,7717624,1454,393,1111111111
90,7718152,25727,141058000000000.0,66499100000000.0,32788,8125,2525480000000.0,110000001100000011,38053,0,0,0,0,32723,32723,25,25,39424,598,588,48896,1851,15483,37888,40955,32842,37968,129809441727716775377536728396988416,57930,0,7717624,1454,393,1111111111
91,7718452,25728,141032000000000.0,64879900000000.0,32793,9157,2525480000000.0,110000001100000011,38097,0,0,0,0,32723,32723,25,25,39424,598,588,32512,1892,15106,4096,37443,32836,37980,129809441727716775377536728396988416,57930,0,7717624,1454,393,1111111111
92,7718752,25729,140693000000000.0,71773300000000.0,32791,7801,2534070000000.0,110000001100000011,38195,0,0,0,0,32723,32723,25,25,39296,599,590,1280,1549,16711,37376,42057,32757,38083,129809441727716775377536728396988416,57930,0,7717624,1454,393,1111111111
93,7719052,25730,140946000000000.0,71867800000000.0,32791,7470,2551250000000.0,110000001100000011,38363,0,0,0,0,32723,32723,25,25,39040,601,594,38400,1712,16733,13312,35907,32816,38246,129809441727716775377536728396988416,57930,0,7717624,1454,393,1111111111
94,7719352,25731,141113000000000.0,64192700000000.0,32791,7124,2568430000000.0,110000001100000011,38582,0,0,0,0,32723,32723,25,25,38784,603,598,42752,1812,14946,64000,28220,32855,38461,129809441727716775377536728396988416,57930,0,7717624,1454,394,1111111111
95,7719652,25732,141045000000000.0,70209900000000.0,32793,7625,2585610000000.0,110000001100000011,38747,0,0,0,0,32723,32723,25,25,38528,605,602,13056,1062,16347,20992,39199,32839,38624,129809441727716775377536728396988416,57930,0,7717624,1454,394,1111111111
96,7719952,25733,141049000000000.0,69965100000000.0,32792,8589,2594200000000.0,110000001100000011,38911,0,0,0,0,32723,32723,25,25,38400,606,604,41728,1262,16290,31232,34698,32840,38782,129809441727716775377536728396988416,57930,0,7717624,1454,394,1111111111
97,7720252,25734,141109000000000.0,74152700000000.0,32791,8625,2611380000000.0,110000001100000011,39070,0,0,0,0,32723,32723,25,25,38144,608,608,46848,1367,17265,53760,32721,32854,38955,129809441727716775377536728396988416,57930,0,7717624,1454,394,1111111111
98,7720552,25735,141015000000000.0,64360200000000.0,32791,8255,2628560000000.0,110000001100000011,39278,0,0,0,0,32723,32723,25,25,37888,610,612,53760,1755,14985,42496,40187,32832,39150,129809441727716775377536728396988416,57930,0,7717624,1454,394,1111111111
99,7720852,25736,141045000000000.0,62156900000000.0,32791,8933,2645740000000.0,110000001100000011,39458,0,0,0,0,32723,32723,25,25,37632,612,616,57600,2033,14472,20992,39199,32839,39334,129809441727716775377536728396988416,57930,0,7717624,1454,395,1111111111
100,7721152,25737,141156000000000.0,73061800000000.0,32791,6199,2662920000000.0,110000001100000011,39553,0,0,0,0,32723,32723,25,25,37376,614,620,47616,1698,17011,59392,28988,32865,39446,129809441727716775377536728396988416,57930,0,7717624,1454,395,1111111111
101,7721452,25738,140482000000000.0,67564200000000.0,32789,5851,2662920000000.0,110000001100000011,39559,0,0,0,0,32723,32723,25,25,37376,614,620,64000,1059,15731,5120,33717,32708,39470,129809441727716775377536728396988416,57930,0,7717624,1454,395,1111111111
102,7721752,25739,140413000000000.0,62470400000000.0,32789,5637,2654330000000.0,110000001100000011,39416,0,0,0,0,32723,32723,25,25,37504,613,618,16384,1536,14545,41472,29436,32692,39365,129809441727716775377536728396988416,57930,0,7717624,1454,395,1111111111
103,7722052,25740,140937000000000.0,72069700000000.0,32791,6315,2637150000000.0,110000001100000011,39242,0,0,0,0,32723,32723,25,25,37760,611,614,6400,2270,16780,6656,29650,32814,39195,129809441727716775377536728396988416,57930,0,7717624,1454,395,1111111111
104,7722352,25741,141182000000000.0,62878400000000.0,32793,8416,2619970000000.0,110000001100000011,39057,0,0,0,0,32723,32723,25,25,38016,609,610,12288,1202,14640,27648,32501,32871,39019,129809441727716775377536728396988416,57930,0,7717624,1454,396,1111111111
105,7722652,25742,140907000000000.0,61787500000000.0,32791,6650,2594200000000.0,110000001100000011,38791,0,0,0,0,32723,32723,25,25,38400,606,604,13056,1533,14386,28160,30638,32807,38756,129809441727716775377536728396988416,57930,0,7717624,1454,396,1111111111
106,7722952,25743,141178000000000.0,77116200000000.0,32791,8600,2577020000000.0,110000001100000011,38519,0,0,0,0,32723,32723,25,25,38656,604,600,6656,949,17955,17408,37002,32870,38477,129809441727716775377536728396988416,57930,0,7717624,1454,396,1111111111
107,7723252,25744,141088000000000.0,67869200000000.0,32790,7224,2542660000000.0,110000001100000011,38237,0,0,0,0,32723,32723,25,25,39168,600,592,41984,1934,15802,16384,39967,32849,38190,129809441727716775377536728396988416,57930,0,7717624,1454,396,1111111111
108,7723552,25745,140907000000000.0,75836300000000.0,32791,9023,2534070000000.0,110000001100000011,38091,0,0,0,0,32723,32723,25,25,39296,599,590,64256,952,17657,28160,30638,32807,38029,129809441727716775377536728396988416,57930,0,7723474,1455,396,1111111111
109,7723852,25746,140645000000000.0,73066100000000.0,32791,7364,2525480000000.0,110000001100000011,38070,0,0,0,0,32723,32723,25,25,39424,598,588,34048,1775,17012,45568,30531,32746,37962,129809441727716775377536728396988416,57930,0,7723474,1455,396,1111111111
110,7724152,25747,140431000000000.0,75089000000000.0,32791,5868,2525480000000.0,110000001100000011,38108,0,0,0,0,32723,32723,25,25,39424,598,588,59904,1323,17483,54784,41950,32696,37990,129809441727716775377536728396988416,57930,0,7723474,1455,396,1111111111
111,7724452,25748,141191000000000.0,63587100000000.0,32789,7716,2534070000000.0,110000001100000011,38219,0,0,0,0,32723,32723,25,25,39296,599,590,65280,1665,14805,34304,38758,32873,38093,129809441727716775377536728396988416,57930,0,7723474,1455,396,1111111111
112,7724752,25749,140972000000000.0,70145500000000.0,32792,9087,2551250000000.0,110000001100000011,38359,0,0,0,0,32723,32723,25,25,39040,601,594,12032,1436,16332,47104,39419,32822,38238,129809441727716775377536728396988416,57930,0,7723474,1455,396,1111111111
113,7725052,25750,140950000000000.0,65030200000000.0,32792,5457,2568430000000.0,110000001100000011,38555,0,0,0,0,32723,32723,25,25,38784,603,598,32256,1528,15141,23552,31406,32817,38426,129809441727716775377536728396988416,57930,0,7724793,1456,396,1111111111
114,7725352,25751,140598000000000.0,65571400000000.0,32789,5992,2577020000000.0,110000001100000011,38726,0,0,0,0,32723,32723,25,25,38656,604,600,8704,2049,15267,39936,34264,32735,38598,129809441727716775377536728396988416,57930,0,7724793,1456,396,1111111111
115,7725652,25752,140723000000000.0,74152700000000.0,32792,9232,2594200000000.0,110000001100000011,38877,0,0,0,0,32723,32723,25,25,38400,606,604,46848,1367,17265,15872,41069,32764,38763,129809441727716775377536728396988416,57930,0,7724793,1456,396,1111111111
116,7725952,25753,140774000000000.0,69836300000000.0,32792,8105,2611380000000.0,110000001100000011,39064,0,0,0,0,32723,32723,25,25,38144,608,608,39680,2010,16260,31744,32835,32776,38933,129809441727716775377536728396988416,57930,0,7724793,1456,396,1111111111
117,7726252,25754,141247000000000.0,72623700000000.0,32790,8818,2628560000000.0,110000001100000011,39246,0,0,0,0,32723,32723,25,25,37888,610,612,15616,1495,16909,46592,41282,32886,39123,129809441727716775377536728396988416,57930,0,7725994,1457,396,1111111111
118,7726552,25755,141088000000000.0,72782600000000.0,32791,9052,2645740000000.0,110000001100000011,39375,0,0,0,0,32723,32723,25,25,37632,612,616,53760,1284,16946,16384,39967,32849,39268,129809441727716775377536728396988416,57930,0,7725994,1457,396,1111111111
119,7726852,25756,140955000000000.0,73057500000000.0,32790,5572,2654330000000.0,110000001100000011,39488,0,0,0,0,32723,32723,25,25,37504,613,618,61184,1621,17010,19968,42164,32818,39378,129809441727716775377536728396988416,57930,0,7725994,1457,396,1111111111
120,7727152,25757,141165000000000.0,66438900000000.0,32792,8521,2654330000000.0,110000001100000011,39492,0,0,0,0,32723,32723,25,25,37504,613,618,42240,776,15469,512,35246,32867,39411,129809441727716775377536728396988416,57930,0,7725994,1457,396,1111111111
121,7727452,25758,141131000000000.0,69737500000000.0,32792,8979,2645740000000.0,110000001100000011,39398,0,0,0,0,32723,32723,25,25,37632,612,616,16128,1770,16237,11776,40735,32859,39338,129809441727716775377536728396988416,57930,0,7725994,1457,396,1111111111
122,7727752,25759,141075000000000.0,75643100000000.0,32790,7683,2637150000000.0,110000001100000011,39235,0,0,0,0,32723,32723,25,25,37760,611,614,61184,2074,17612,65024,38210,32846,39192,129809441727716775377536728396988416,57930,0,7727476,1458,396,1111111111
123,7728052,25760,141199000000000.0,66658000000000.0,32789,7969,2619970000000.0,110000001100000011,39001,0,0,0,0,32723,32723,25,25,38016,609,610,21504,1641,15520,54784,29756,32875,38955,129809441727716775377536728396988416,57930,0,7727476,1458,396,1111111111
124,7728352,25761,140156000000000.0,61916400000000.0,32789,5651,2594200000000.0,110000001100000011,38738,0,0,0,0,32723,32723,25,25,38400,606,604,7168,2311,14416,55296,40087,32632,38699,129809441727716775377536728396988416,57930,0,7727476,1458,396,1111111111
125,7728652,25762,141212000000000.0,77666000000000.0,32791,9133,2568430000000.0,110000001100000011,38467,0,0,0,0,32723,32723,25,25,38784,603,598,21504,1623,18083,6144,31513,32878,38430,129809441727716775377536728396988416,57930,0,7727476,1458,396,1111111111
126,7728952,25763,140791000000000.0,79190700000000.0,32790,8248,2542660000000.0,110000001100000011,38195,0,0,0,0,32723,32723,25,25,39168,600,592,768,1419,18438,58880,30090,32780,38154,129809441727716775377536728396988416,57930,0,7728677,1459,396,1111111111
127,7729252,25764,140882000000000.0,73001700000000.0,32790,9048,2525480000000.0,110000001100000011,38044,0,0,0,0,32723,32723,25,25,39424,598,588,33024,2149,16997,46080,42384,32801,37958,129809441727716775377536728396988416,57930,0,7728677,1459,396,1111111111
128,7729552,25765,140130000000000.0,76622300000000.0,32791,8848,2516890000000.0,110000001100000011,37994,0,0,0,0,32723,32723,25,25,39552,597,586,12032,1273,17840,21504,36575,32626,37905,129809441727716775377536728396988416,57930,0,7728677,1459,396,1111111111
129,7729852,25766,141126000000000.0,77781900000000.0,32792,5646,2525480000000.0,110000001100000011,38039,0,0,0,0,32723,32723,25,25,39424,598,588,64256,644,18110,15360,29977,32858,37946,129809441727716775377536728396988416,57930,0,7728677,1459,396,1111111111
130,7730152,25767,140924000000000.0,69376700000000.0,32792,5539,2534070000000.0,110000001100000011,38198,0,0,0,0,32723,32723,25,25,39296,599,590,9984,1423,16153,55296,27893,32811,38077,129809441727716775377536728396988416,57930,0,7728677,1459,396,1111111111
131,7730452,25768,140650000000000.0,75089000000000.0,32792,7051,2551250000000.0,110000001100000011,38388,0,0,0,0,32723,32723,25,25,39040,601,594,59904,1323,17483,41984,41289,32747,38257,129809441727716775377536728396988416,57930,0,7728677,1459,397,1111111111
132,7730752,25769,141105000000000.0,77172100000000.0,32790,8888,2568430000000.0,110000001100000011,38563,0,0,0,0,32723,32723,25,25,38784,603,598,26880,1947,17968,43520,37222,32853,38437,129809441727716775377536728396988416,57930,0,7728677,1459,397,1111111111
133,7731052,25770,140809000000000.0,66993000000000.0,32792,5932,2585610000000.0,110000001100000011,38729,0,0,0,0,32723,32723,25,25,38528,605,602,43520,1527,15598,6656,42605,32784,38608,129809441727716775377536728396988416,57930,0,7728677,1459,397,1111111111
134,7731352,25771,141126000000000.0,76905800000000.0,32791,8087,2602790000000.0,110000001100000011,38908,0,0,0,0,32723,32723,25,25,38272,607,606,57856,1763,17906,15360,29977,32858,38781,129809441727716775377536728396988416,57930,0,7728677,1459,397,1111111111
135,7731652,25772,140495000000000.0,65545600000000.0,32790,5704,2611380000000.0,110000001100000011,39112,0,0,0,0,32723,32723,25,25,38144,608,608,24576,1588,15261,22016,35473,32711,38997,129809441727716775377536728396988416,57930,0,7728677,1459,397,1111111111
136,7731952,25773,141264000000000.0,72975900000000.0,32793,5442,2637150000000.0,110000001100000011,39315,0,0,0,0,32723,32723,25,25,37760,611,614,48896,1688,16991,8192,38538,32890,39200,129809441727716775377536728396988416,57930,0,7728677,1459,398,1111111111
137,7732252,25774,141199000000000.0,76734000000000.0,32791,9074,2645740000000.0,110000001100000011,39448,0,0,0,0,32723,32723,25,25,37632,612,616,60416,1743,17866,54784,29756,32875,39333,129809441727716775377536728396988416,57930,0,7728677,1459,398,1111111111
138,7732552,25775,140972000000000.0,68663700000000.0,32791,5463,2654330000000.0,110000001100000011,39538,0,0,0,0,32723,32723,25,25,37504,613,618,36096,882,15987,47104,39419,32822,39430,129809441727716775377536728396988416,57930,0,7728677,1459,398,1111111111
139,7732852,25776,140705000000000.0,67078900000000.0,32788,6432,2662920000000.0,110000001100000011,39521,0,0,0,0,32723,32723,25,25,37376,614,620,42240,1537,15618,2560,28555,32760,39445,129809441727716775377536728396988416,57930,0,7728677,1459,398,1111111111
140,7733152,25777,141221000000000.0,74586500000000.0,32792,8722,2645740000000.0,110000001100000011,39401,0,0,0,0,32723,32723,25,25,37632,612,616,26880,1494,17366,12800,37770,32880,39339,129809441727716775377536728396988416,57930,0,7732936,1460,398,1111111111
141,7733452,25778,140950000000000.0,75097600000000.0,32791,8923,2628560000000.0,110000001100000011,39186,0,0,0,0,32723,32723,25,25,37888,610,612,32768,1477,17485,23552,31406,32817,39154,129809441727716775377536728396988416,57930,0,7732936,1460,398,1111111111
142,7733752,25779,140611000000000.0,58909900000000.0,32791,5553,2611380000000.0,110000001100000011,38956,0,0,0,0,32723,32723,25,25,38144,608,608,51968,1961,13716,56832,36020,32738,38920,129809441727716775377536728396988416,57930,0,7732936,1460,398,1111111111
143,7734052,25780,140358000000000.0,61950700000000.0,32789,6533,2585610000000.0,110000001100000011,38705,0,0,0,0,32723,32723,25,25,38528,605,602,37632,1399,14424,15360,42171,32679,38656,129809441727716775377536728396988416,57930,0,7732936,1460,398,1111111111
144,7734352,25781,140521000000000.0,64368800000000.0,32787,6874,2568430000000.0,110000001100000011,38455,0,0,0,0,32723,32723,25,25,38784,603,598,26624,1909,14987,55808,38985,32717,38413,129809441727716775377536728396988416,57930,0,7734286,1461,398,1111111111
145,7734652,25782,140693000000000.0,69479800000000.0,32791,6690,2542660000000.0,110000001100000011,38210,0,0,0,0,32723,32723,25,25,39168,600,592,19968,1740,16177,37376,42057,32757,38162,129809441727716775377536728396988416,57930,0,7734286,1461,398,1111111111
146,7734952,25783,141092000000000.0,68298700000000.0,32792,8209,2525480000000.0,110000001100000011,38049,0,0,0,0,32723,32723,25,25,39424,598,588,35584,1984,15902,26624,35466,32850,37982,129809441727716775377536728396988416,57930,0,7734286,1461,398,1111111111
147,7735252,25784,140753000000000.0,72980200000000.0,32790,6382,2516890000000.0,110000001100000011,38015,0,0,0,0,32723,32723,25,25,39552,597,586,35328,1765,16992,59904,40080,32771,37922,129809441727716775377536728396988416,57930,0,7734286,1461,398,1111111111
148,7735552,25785,141307000000000.0,78301700000000.0,32789,5620,2525480000000.0,110000001100000011,38058,0,0,0,0,32723,32723,25,25,39424,598,588,35072,2307,18231,3584,39306,32900,37949,129809441727716775377536728396988416,57930,0,7735487,1462,398,1111111111
149,7735852,25786,140568000000000.0,76003800000000.0,32791,6612,2534070000000.0,110000001100000011,38161,0,0,0,0,32723,32723,25,25,39296,599,590,9728,896,17696,61440,35252,32728,38051,129809441727716775377536728396988416,57930,0,7735487,1462,398,1111111111
150,7736152,25787,140950000000000.0,64944300000000.0,32791,7176,2542660000000.0,110000001100000011,38312,0,0,0,0,32723,32723,25,25,39168,600,592,33536,1518,15121,23552,31406,32817,38183,129809441727716775377536728396988416,57930,0,7735487,1462,398,1111111111
151,7736452,25788,141101000000000.0,72331600000000.0,32791,9139,2559840000000.0,110000001100000011,38487,0,0,0,0,32723,32723,25,25,38912,602,596,62464,850,16841,33280,41723,32852,38370,129809441727716775377536728396988416,57930,0,7735487,1462,398,1111111111
152,7736752,25789,141161000000000.0,73933700000000.0,32790,9113,2577020000000.0,110000001100000011,38673,0,0,0,0,32723,32723,25,25,38656,604,600,59648,2028,17214,55808,39746,32866,38549,129809441727716775377536728396988416,57930,0,7735487,1462,398,1111111111
153,7737052,25790,140486000000000.0,63600000000000.0,32791,5546,2594200000000.0,110000001100000011,38894,0,0,0,0,32723,32723,25,25,38400,606,604,24576,1896,14808,15360,29216,32709,38777,129809441727716775377536728396988416,57930,0,7736853,1463,398,1111111111
154,7737352,25791,140800000000000.0,73345300000000.0,32791,7214,2611380000000.0,110000001100000011,39067,0,0,0,0,32723,32723,25,25,38144,608,608,27904,2189,17077,0,36348,32782,38962,129809441727716775377536728396988416,57930,0,7736853,1463,398,1111111111
155,7737652,25792,141182000000000.0,64652200000000.0,32790,8145,2628560000000.0,110000001100000011,39233,0,0,0,0,32723,32723,25,25,37888,610,612,14848,874,15053,27648,32501,32871,39123,129809441727716775377536728396988416,57930,0,7736853,1463,398,1111111111
156,7737952,25793,140839000000000.0,66134000000000.0,32791,6032,2637150000000.0,110000001100000011,39365,0,0,0,0,32723,32723,25,25,37760,611,614,56320,1427,15398,50688,41616,32791,39252,129809441727716775377536728396988416,57930,0,7736853,1463,398,1111111111
157,7738252,25794,141028000000000.0,68345900000000.0,32789,8942,2645740000000.0,110000001100000011,39457,0,0,0,0,32723,32723,25,25,37632,612,616,25344,1303,15913,59392,41943,32835,39357,129809441727716775377536728396988416,57930,0,7738054,1464,398,1111111111
158,7738552,25795,140826000000000.0,73482700000000.0,32791,8938,2654330000000.0,110000001100000011,39447,0,0,0,0,32723,32723,25,25,37504,613,618,2816,1595,17109,33792,39860,32788,39380,129809441727716775377536728396988416,57930,0,7738054,1464,398,1111111111
159,7738852,25796,140946000000000.0,72593600000000.0,32792,9093,2645740000000.0,110000001100000011,39297,0,0,0,0,32723,32723,25,25,37632,612,616,45056,957,16902,13312,35907,32816,39255,129809441727716775377536728396988416,57930,0,7738054,1464,398,1111111111
160,7739152,25797,141174000000000.0,71790500000000.0,32791,8717,2628560000000.0,110000001100000011,39106,0,0,0,0,32723,32723,25,25,37888,610,612,12544,1856,16715,7168,41503,32869,39071,129809441727716775377536728396988416,57930,0,7738054,1464,398,1111111111
161,7739452,25798,141109000000000.0,73697400000000.0,32790,8929,2602790000000.0,110000001100000011,38894,0,0,0,0,32723,32723,25,25,38272,607,606,3584,857,17159,53760,32721,32854,38859,129809441727716775377536728396988416,57930,0,7738054,1464,398,1111111111
162,7739752,25799,140912000000000.0,74960200000000.0,32791,8963,2585610000000.0,110000001100000011,38687,0,0,0,0,32723,32723,25,25,38528,605,602,57856,2071,17453,24576,41396,32808,38657,129809441727716775377536728396988416,57930,0,7738054,1464,399,1111111111
163,7740052,25800,141105000000000.0,75260800000000.0,32790,7662,2559840000000.0,110000001100000011,38438,0,0,0,0,32723,32723,25,25,38912,602,596,57344,1343,17523,43520,37222,32853,38390,129809441727716775377536728396988416,57930,0,7738054,1464,399,1111111111
164,7740352,25801,140439000000000.0,61465400000000.0,32789,5374,2534070000000.0,110000001100000011,38169,0,0,0,0,32723,32723,25,25,39296,599,590,15872,1877,14311,9728,32949,32698,38116,129809441727716775377536728396988416,57930,0,7738054,1464,399,1111111111
165,7740652,25802,141182000000000.0,61796100000000.0,32791,9089,2525480000000.0,110000001100000011,38009,0,0,0,0,32723,32723,25,25,39424,598,588,51456,1686,14388,27648,32501,32871,37934,129809441727716775377536728396988416,57930,0,7738054,1464,399,1111111111
166,7740952,25803,141259000000000.0,65747500000000.0,32791,6752,2516890000000.0,110000001100000011,37989,0,0,0,0,32723,32723,25,25,39552,597,586,58112,2145,15308,11776,27780,32889,37899,129809441727716775377536728396988416,57930,0,7738054,1464,399,1111111111
167,7741252,25804,141088000000000.0,60430300000000.0,32792,8335,2525480000000.0,110000001100000011,38089,0,0,0,0,32723,32723,25,25,39424,598,588,44800,1680,14070,16384,39967,32849,37989,129809441727716775377536728396988416,57930,0,7738054,1464,400,1111111111
168,7741552,25805,140882000000000.0,64403100000000.0,32792,9078,2534070000000.0,110000001100000011,38196,0,0,0,0,32723,32723,25,25,39296,599,590,57088,997,14995,46080,42384,32801,38092,129809441727716775377536728396988416,57930,0,7738054,1464,400,1111111111
169,7741852,25806,141122000000000.0,69754700000000.0,32790,6807,2551250000000.0,110000001100000011,38353,0,0,0,0,32723,32723,25,25,39040,601,594,27392,2077,16241,5120,34478,32857,38241,129809441727716775377536728396988416,57930,0,7738054,1464,400,1111111111
